invoice,stockcode,description,quantity,invoicedate,price,customer_id,country,total_sales,year,month,month_name,day_of_week,hour,quarter
531348,22242,5 Hook Hanger Magic Toadstool,1,2010-11-07 13:24:00,1.65,16931,United Kingdom,1.65,2010,11,Nov,Sunday,13,4
531348,21928,Jumbo Bag Scandinavian Paisley,2,2010-11-07 13:24:00,1.95,16931,United Kingdom,3.9,2010,11,Nov,Sunday,13,4
531352,20726,Lunch Bag Woodland,5,2010-11-07 13:45:00,1.65,13137,United Kingdom,8.25,2010,11,Nov,Sunday,13,4
531352,20914,Set/5 Red Retrospot Lid Glass Bowls,4,2010-11-07 13:45:00,2.95,13137,United Kingdom,11.8,2010,11,Nov,Sunday,13,4
531352,22494,Emergency First Aid Tin,1,2010-11-07 13:45:00,1.25,13137,United Kingdom,1.25,2010,11,Nov,Sunday,13,4
531353,22574,Heart Wooden Christmas Decoration,1,2010-11-07 13:47:00,0.85,15571,United Kingdom,0.85,2010,11,Nov,Sunday,13,4
531359,22734,Set Of 6 Ribbons Vintage Christmas,3,2010-11-07 14:17:00,2.55,13276,United Kingdom,7.649999999999999,2010,11,Nov,Sunday,14,4
531365,21017,Red Bird House Tree Decoration,4,2010-11-07 14:51:00,0.85,17550,United Kingdom,3.4,2010,11,Nov,Sunday,14,4
531365,21818,Glitter Christmas Heart,3,2010-11-07 14:51:00,0.85,17550,United Kingdom,2.55,2010,11,Nov,Sunday,14,4
531368,22521,Childs Garden Trowel Pink,3,2010-11-07 15:00:00,0.85,16899,United Kingdom,2.55,2010,11,Nov,Sunday,15,4
531371,22568,Feltcraft Cushion Owl,3,2010-11-07 15:31:00,3.75,12867,United Kingdom,11.25,2010,11,Nov,Sunday,15,4
531377,84077,World War 2 Gliders Asstd Designs,288,2010-11-07 15:57:00,0.18,16553,United Kingdom,42.075,2010,11,Nov,Sunday,15,4
531379,21349,Ivy Heart Wreath,1,2010-11-07 16:03:00,6.75,13649,United Kingdom,6.75,2010,11,Nov,Sunday,16,4
531440,21789,Kids Rain Mac Pink,1,2010-11-08 12:28:00,0.85,16470,United Kingdom,0.85,2010,11,Nov,Monday,12,4
531445,22493,Paint Your Own Canvas Set,12,2010-11-08 12:36:00,1.65,17470,United Kingdom,19.8,2010,11,Nov,Monday,12,4
531468,47594B,Scotties Design Washbag,2,2010-11-08 13:58:00,1.95,14821,United Kingdom,3.9,2010,11,Nov,Monday,13,4
531477,22635,Childs Breakfast Set Dolly Girl,3,2010-11-08 14:19:00,9.95,13538,United Kingdom,29.85,2010,11,Nov,Monday,14,4
531477,22410,Money Box Housekeeping Design,6,2010-11-08 14:19:00,1.25,13538,United Kingdom,7.5,2010,11,Nov,Monday,14,4
531490,84509G,Set Of 4 Fairy Cake Placemats,1,2010-11-08 15:09:00,3.75,15005,United Kingdom,3.75,2010,11,Nov,Monday,15,4
531493,20982,12 Pencils Tall Tube Skulls,4,2010-11-08 15:12:00,0.85,17984,United Kingdom,3.4,2010,11,Nov,Monday,15,4
531496,22532,Magic Drawing Slate Leap Frog,3,2010-11-08 15:23:00,0.42,13738,United Kingdom,1.26,2010,11,Nov,Monday,15,4
531506,84997C,Blue 3 Piece Polkadot Cutlery Set,6,2010-11-08 15:34:00,3.75,12472,Germany,22.5,2010,11,Nov,Monday,15,4
531513,22574,Heart Wooden Christmas Decoration,3,2010-11-08 16:31:00,0.85,18098,United Kingdom,2.55,2010,11,Nov,Monday,16,4
531554,22952,60 Cake Cases Vintage Christmas,24,2010-11-09 09:56:00,0.55,16381,United Kingdom,13.2,2010,11,Nov,Tuesday,9,4
531641,22945,Christmas Metal Tags Assorted,144,2010-11-09 11:31:00,0.72,17044,United Kingdom,42.075,2010,11,Nov,Tuesday,11,4
531736,22646,Ceramic Strawberry Cake Money Bank,12,2010-11-09 12:29:00,1.45,14243,United Kingdom,17.4,2010,11,Nov,Tuesday,12,4
531739,22781,Gumball Magazine Rack,2,2010-11-09 12:44:00,7.65,17081,United Kingdom,15.3,2010,11,Nov,Tuesday,12,4
531750,20765,Chrysanthemum Sketchbook,1,2010-11-09 13:06:00,3.75,15325,United Kingdom,3.75,2010,11,Nov,Tuesday,13,4
531768,21977,Pack Of 60 Pink Paisley Cake Cases,1,2010-11-09 14:06:00,0.55,14170,United Kingdom,0.55,2010,11,Nov,Tuesday,14,4
531770,22574,Heart Wooden Christmas Decoration,5,2010-11-09 14:13:00,0.85,14452,United Kingdom,4.25,2010,11,Nov,Tuesday,14,4
531776,22077,6 Ribbons Rustic Charm,12,2010-11-09 14:42:00,1.65,14911,EIRE,19.8,2010,11,Nov,Tuesday,14,4
531805,21143,Antique Glass Heart Decoration,6,2010-11-09 16:08:00,1.95,16011,United Kingdom,11.7,2010,11,Nov,Tuesday,16,4
531805,22578,Wooden Star Christmas Scandinavian,3,2010-11-09 16:08:00,0.85,16011,United Kingdom,2.55,2010,11,Nov,Tuesday,16,4
531863,22699,Roses Regency Teacup And Saucer,2,2010-11-10 10:50:00,2.95,13671,United Kingdom,5.9,2010,11,Nov,Wednesday,10,4
531863,22328,Round Snack Boxes Set Of 4 Fruits,1,2010-11-10 10:50:00,2.95,13671,United Kingdom,2.95,2010,11,Nov,Wednesday,10,4
531922,22482,Blue Tea Towel Classic Design,12,2010-11-10 12:09:00,1.25,17974,United Kingdom,15.0,2010,11,Nov,Wednesday,12,4
531947,21479,White Skull Hot Water Bottle,11,2010-11-10 12:16:00,3.75,14390,United Kingdom,41.25,2010,11,Nov,Wednesday,12,4
531971,22841,Round Cake Tin Vintage Green,4,2010-11-10 12:24:00,7.95,13464,United Kingdom,31.8,2010,11,Nov,Wednesday,12,4
532010,84029G,Knitted Union Flag Hot Water Bottle,1,2010-11-10 12:42:00,3.75,17321,United Kingdom,3.75,2010,11,Nov,Wednesday,12,4
532010,21215,Ivory Paper Cup Cake Cases,2,2010-11-10 12:42:00,0.55,17321,United Kingdom,1.1,2010,11,Nov,Wednesday,12,4
532010,84347,Rotating Silver Angels T-Light Hldr,3,2010-11-10 12:42:00,2.55,17321,United Kingdom,7.649999999999999,2010,11,Nov,Wednesday,12,4
532016,84992,72 Sweetheart Fairy Cake Cases,1,2010-11-10 12:54:00,0.55,17756,United Kingdom,0.55,2010,11,Nov,Wednesday,12,4
532019,20719,Woodland Charlotte Bag,10,2010-11-10 13:08:00,0.85,12662,Germany,8.5,2010,11,Nov,Wednesday,13,4
532051,20686,Dolly Mixture Children'S Umbrella,6,2010-11-10 14:16:00,3.25,14911,EIRE,19.5,2010,11,Nov,Wednesday,14,4
532055,22328,Round Snack Boxes Set Of 4 Fruits,2,2010-11-10 14:26:00,2.95,15529,United Kingdom,5.9,2010,11,Nov,Wednesday,14,4
532056,20914,Set/5 Red Retrospot Lid Glass Bowls,6,2010-11-10 14:27:00,2.95,12739,United Arab Emirates,17.700000000000003,2010,11,Nov,Wednesday,14,4
532087,22090,Paper Bunting Retrospot,6,2010-11-10 15:32:00,2.95,13735,United Kingdom,17.700000000000003,2010,11,Nov,Wednesday,15,4
532087,22150,3 Stripey Mice Feltcraft,4,2010-11-10 15:32:00,1.95,13735,United Kingdom,7.8,2010,11,Nov,Wednesday,15,4
532088,22727,Alarm Clock Bakelike Red,20,2010-11-10 15:34:00,3.75,12583,France,42.075,2010,11,Nov,Wednesday,15,4
532092,22219,Lovebird Hanging Decoration White,12,2010-11-10 15:51:00,0.85,18280,United Kingdom,10.2,2010,11,Nov,Wednesday,15,4
532113,20978,36 Pencils Tube Skulls,1,2010-11-10 16:56:00,1.25,16662,United Kingdom,1.25,2010,11,Nov,Wednesday,16,4
532125,22101,Mirror Mosaic Votive Holder,36,2010-11-11 10:19:00,0.85,15623,United Kingdom,30.6,2010,11,Nov,Thursday,10,4
532143,18097C,White Tall Porcelain T-Light Holder,2,2010-11-11 11:44:00,2.55,16782,United Kingdom,5.1,2010,11,Nov,Thursday,11,4
532150,21891,Traditional Wooden Skipping Rope,2,2010-11-11 12:06:00,1.25,16395,United Kingdom,2.5,2010,11,Nov,Thursday,12,4
532152,35650,Vintage Bead Pink Jewel Stand,1,2010-11-11 12:13:00,4.95,16395,United Kingdom,4.95,2010,11,Nov,Thursday,12,4
532233,21815,Star  T-Light Holder,12,2010-11-11 12:40:00,1.45,13719,United Kingdom,17.4,2010,11,Nov,Thursday,12,4
532252,22150,3 Stripey Mice Feltcraft,6,2010-11-11 12:45:00,1.95,17416,United Kingdom,11.7,2010,11,Nov,Thursday,12,4
532282,22774,Red Drawer Knob Acrylic Edwardian,24,2010-11-11 13:08:00,1.25,14680,United Kingdom,30.0,2010,11,Nov,Thursday,13,4
532289,21790,Vintage Snap Cards,12,2010-11-11 13:26:00,0.85,14004,United Kingdom,10.2,2010,11,Nov,Thursday,13,4
532293,21494,Rotating Leaves T-Light Holder,3,2010-11-11 13:33:00,1.25,16203,United Kingdom,3.75,2010,11,Nov,Thursday,13,4
532293,22603,Christmas Retrospot Tree Wood,3,2010-11-11 13:33:00,0.85,16203,United Kingdom,2.55,2010,11,Nov,Thursday,13,4
532297,21803,Christmas Tree Star Decoration,18,2010-11-11 13:50:00,0.42,13979,United Kingdom,7.56,2010,11,Nov,Thursday,13,4
532306,21559,Strawberry Lunch Box With Cutlery,1,2010-11-11 14:29:00,2.55,12637,France,2.55,2010,11,Nov,Thursday,14,4
532306,22326,Round Snack Boxes Set Of4 Woodland,5,2010-11-11 14:29:00,2.95,12637,France,14.75,2010,11,Nov,Thursday,14,4
532312,22295,Heart Filigree Dove Large,24,2010-11-11 14:39:00,1.65,17815,United Kingdom,39.6,2010,11,Nov,Thursday,14,4
532317,20719,Woodland Charlotte Bag,10,2010-11-11 14:57:00,0.85,12803,Netherlands,8.5,2010,11,Nov,Thursday,14,4
532317,21026,Space Owl,20,2010-11-11 14:57:00,1.25,12803,Netherlands,25.0,2010,11,Nov,Thursday,14,4
532340,21709,Folding Umbrella Chocolate Polkadot,4,2010-11-11 15:56:00,4.95,14600,United Kingdom,19.8,2010,11,Nov,Thursday,15,4
532350,22030,Swallows Greeting Card,24,2010-11-11 16:27:00,0.42,15998,United Kingdom,10.08,2010,11,Nov,Thursday,16,4
532363,22086,Paper Chain Kit 50'S Christmas,12,2010-11-11 17:28:00,2.95,12971,United Kingdom,35.400000000000006,2010,11,Nov,Thursday,17,4
532371,21207,Skull And Crossbones  Garland,12,2010-11-11 17:55:00,1.65,15358,United Kingdom,19.8,2010,11,Nov,Thursday,17,4
532382,82600,No Singing Metal Sign,2,2010-11-11 18:24:00,2.1,16081,United Kingdom,4.2,2010,11,Nov,Thursday,18,4
532391,22057,Ceramic Plate Strawberry Design,2,2010-11-11 19:14:00,1.49,16797,United Kingdom,2.98,2010,11,Nov,Thursday,19,4
532391,22384,Lunch Bag Pink Polkadot,2,2010-11-11 19:14:00,1.65,16797,United Kingdom,3.3,2010,11,Nov,Thursday,19,4
532437,21930,Jumbo Storage Bag Skulls,2,2010-11-12 11:08:00,1.95,18007,United Kingdom,3.9,2010,11,Nov,Friday,11,4
532438,21034,Rex Cash+Carry Jumbo Shopper,3,2010-11-12 11:21:00,0.95,18022,United Kingdom,2.85,2010,11,Nov,Friday,11,4
532438,22274,Feltcraft Doll Emily,1,2010-11-12 11:21:00,2.95,18022,United Kingdom,2.95,2010,11,Nov,Friday,11,4
532544,22717,Card Dog And Ball,12,2010-11-12 12:10:00,0.42,13309,United Kingdom,5.04,2010,11,Nov,Friday,12,4
532549,22846,Bread Bin Diner Style Red,1,2010-11-12 12:17:00,16.95,14527,United Kingdom,16.95,2010,11,Nov,Friday,12,4
532557,22866,Hand Warmer Scotty Dog Design,5,2010-11-12 12:49:00,2.1,13032,United Kingdom,10.5,2010,11,Nov,Friday,12,4
532572,84406B,Cream Cupid Hearts Coat Hanger,1,2010-11-12 13:49:00,3.25,18116,United Kingdom,3.25,2010,11,Nov,Friday,13,4
532585,22453,Measuring Tape Babushka Blue,18,2010-11-12 14:28:00,2.55,15061,United Kingdom,42.075,2010,11,Nov,Friday,14,4
532587,21122,Set/10 Pink Polkadot Party Candles,4,2010-11-12 14:28:00,1.25,15024,United Kingdom,5.0,2010,11,Nov,Friday,14,4
532594,22910,Paper Chain Kit Vintage Christmas,6,2010-11-12 14:50:00,2.95,15498,United Kingdom,17.700000000000003,2010,11,Nov,Friday,14,4
532595,22456,Natural Slate Chalkboard Large,1,2010-11-12 14:51:00,4.95,14690,United Kingdom,4.95,2010,11,Nov,Friday,14,4
532609,84879,Assorted Colour Bird Ornament,8,2010-11-12 15:07:00,1.69,18075,United Kingdom,13.52,2010,11,Nov,Friday,15,4
532635,22633,Hand Warmer Union Jack,12,2010-11-12 15:40:00,2.1,15856,United Kingdom,25.200000000000003,2010,11,Nov,Friday,15,4
532636,20981,12 Pencils Tall Tube Woodland,12,2010-11-12 15:46:00,0.85,12635,Germany,10.2,2010,11,Nov,Friday,15,4
532647,20770,Abstract Circle Journal,2,2010-11-14 10:11:00,2.55,17243,United Kingdom,5.1,2010,11,Nov,Sunday,10,4
532653,21154,Red Retrospot Oven Glove,10,2010-11-14 10:51:00,1.25,14024,United Kingdom,12.5,2010,11,Nov,Sunday,10,4
532659,84029E,Red Woolly Hottie White Heart.,1,2010-11-14 11:18:00,3.75,16121,United Kingdom,3.75,2010,11,Nov,Sunday,11,4
532665,22652,Travel Sewing Kit,1,2010-11-14 11:37:00,1.65,14052,United Kingdom,1.65,2010,11,Nov,Sunday,11,4
532666,21870,I Can Only Please One Person Mug,4,2010-11-14 11:39:00,1.25,15356,United Kingdom,5.0,2010,11,Nov,Sunday,11,4
532678,22380,Toy Tidy Spaceboy,5,2010-11-14 12:14:00,2.1,15203,United Kingdom,10.5,2010,11,Nov,Sunday,12,4
532741,22158,3 Hearts Hanging Decoration Rustic,40,2010-11-14 13:04:00,2.95,14882,United Kingdom,42.075,2010,11,Nov,Sunday,13,4
532754,22731,3D Christmas Stamps Stickers,2,2010-11-14 13:33:00,1.25,17288,United Kingdom,2.5,2010,11,Nov,Sunday,13,4
532761,22492,Mini Paint Set Vintage,36,2010-11-14 13:54:00,0.65,16861,United Kingdom,23.4,2010,11,Nov,Sunday,13,4
532798,22501,Picnic Basket Wicker Large,2,2010-11-14 14:47:00,9.95,17544,United Kingdom,19.9,2010,11,Nov,Sunday,14,4
532807,35597D,Pink/White Christmas Tree 30Cm,4,2010-11-14 15:17:00,0.65,17841,United Kingdom,2.6,2010,11,Nov,Sunday,15,4
532809,22543,Mini Jigsaw Bake A Cake,2,2010-11-14 15:22:00,0.42,12748,United Kingdom,0.84,2010,11,Nov,Sunday,15,4
532810,22443,Grow Your Own Herbs Set Of 3,1,2010-11-14 15:23:00,7.95,17545,United Kingdom,7.95,2010,11,Nov,Sunday,15,4
532810,21121,Set/10 Red Polkadot Party Candles,2,2010-11-14 15:23:00,1.25,17545,United Kingdom,2.5,2010,11,Nov,Sunday,15,4
532819,21559,Strawberry Lunch Box With Cutlery,1,2010-11-14 16:19:00,2.55,13230,United Kingdom,2.55,2010,11,Nov,Sunday,16,4
532822,22149,Feltcraft 6 Flower Friends,120,2010-11-15 08:34:00,1.66,18102,United Kingdom,42.075,2010,11,Nov,Monday,8,4
532905,22198,Large Popcorn Holder,1,2010-11-15 11:49:00,1.65,17811,United Kingdom,1.65,2010,11,Nov,Monday,11,4
532979,85049E,Scandinavian Reds Ribbons,1,2010-11-15 13:39:00,1.25,17346,United Kingdom,1.25,2010,11,Nov,Monday,13,4
532993,84031A,Charlie+Lola Red Hot Water Bottle,3,2010-11-15 14:26:00,4.65,14156,EIRE,13.95,2010,11,Nov,Monday,14,4
532993,22070,Small Red Retrospot Mug In Box,6,2010-11-15 14:26:00,3.75,14156,EIRE,22.5,2010,11,Nov,Monday,14,4
533003,18098C,Porcelain Butterfly Oil Burner,3,2010-11-15 15:03:00,2.95,16399,United Kingdom,8.850000000000001,2010,11,Nov,Monday,15,4
533009,22294,Heart Filigree Dove  Small,288,2010-11-15 15:30:00,1.06,16191,United Kingdom,42.075,2010,11,Nov,Monday,15,4
533047,22111,Scottie Dog Hot Water Bottle,36,2010-11-15 16:20:00,4.25,16191,United Kingdom,42.075,2010,11,Nov,Monday,16,4
533067,21987,Pack Of 6 Skull Paper Cups,6,2010-11-15 17:14:00,0.65,17284,United Kingdom,3.9,2010,11,Nov,Monday,17,4
533067,22862,Love Heart Napkin Box,4,2010-11-15 17:14:00,4.25,17284,United Kingdom,17.0,2010,11,Nov,Monday,17,4
533070,22438,Balloon Art Make Your Own Flowers,2,2010-11-15 17:37:00,1.95,13148,United Kingdom,3.9,2010,11,Nov,Monday,17,4
533074,22306,Silver Mug Bone China Tree Of Life,12,2010-11-16 07:52:00,1.65,14298,United Kingdom,19.8,2010,11,Nov,Tuesday,7,4
533088,22402,Magnets Pack Of 4 Vintage Collage,12,2010-11-16 10:05:00,1.25,12357,Switzerland,15.0,2010,11,Nov,Tuesday,10,4
533102,22261,Felt Egg Cosy White Rabbit,1,2010-11-16 11:35:00,0.85,17897,United Kingdom,0.85,2010,11,Nov,Tuesday,11,4
533102,22620,4 Traditional Spinning Tops,1,2010-11-16 11:35:00,1.25,17897,United Kingdom,1.25,2010,11,Nov,Tuesday,11,4
533106,22086,Paper Chain Kit 50'S Christmas,12,2010-11-16 11:54:00,2.95,16083,United Kingdom,35.400000000000006,2010,11,Nov,Tuesday,11,4
533114,22904,Calendar Paper Cut Design,1,2010-11-16 12:22:00,2.95,14675,United Kingdom,2.95,2010,11,Nov,Tuesday,12,4
533120,21870,I Can Only Please One Person Mug,108,2010-11-16 12:32:00,1.06,14156,EIRE,42.075,2010,11,Nov,Tuesday,12,4
533137,22865,Hand Warmer Owl Design,2,2010-11-16 12:58:00,2.1,17203,United Kingdom,4.2,2010,11,Nov,Tuesday,12,4
533140,20981,12 Pencils Tall Tube Woodland,1,2010-11-16 13:04:00,0.85,15968,United Kingdom,0.85,2010,11,Nov,Tuesday,13,4
533152,22274,Feltcraft Doll Emily,1,2010-11-16 13:57:00,2.95,15005,United Kingdom,2.95,2010,11,Nov,Tuesday,13,4
533293,22077,6 Ribbons Rustic Charm,12,2010-11-16 15:58:00,1.65,16145,United Kingdom,19.8,2010,11,Nov,Tuesday,15,4
533294,85045,Green Christmas Tree String 20Light,12,2010-11-16 16:01:00,4.95,13081,United Kingdom,42.075,2010,11,Nov,Tuesday,16,4
533301,21381,Mini Wooden Happy Birthday Garland,1,2010-11-16 16:46:00,1.69,15811,United Kingdom,1.69,2010,11,Nov,Tuesday,16,4
533301,22030,Swallows Greeting Card,12,2010-11-16 16:46:00,0.42,15811,United Kingdom,5.04,2010,11,Nov,Tuesday,16,4
533311,22555,Plasters In Tin Strongman,2,2010-11-16 17:03:00,1.65,16904,United Kingdom,3.3,2010,11,Nov,Tuesday,17,4
533333,20713,Jumbo Bag Owls,10,2010-11-16 18:07:00,1.95,16748,United Kingdom,19.5,2010,11,Nov,Tuesday,18,4
533336,22454,Measuring Tape Babushka Red,6,2010-11-16 18:10:00,2.95,12714,France,17.700000000000003,2010,11,Nov,Tuesday,18,4
533365,22910,Paper Chain Kit Vintage Christmas,7,2010-11-17 10:23:00,2.95,17365,United Kingdom,20.65,2010,11,Nov,Wednesday,10,4
533368,21733,Red Hanging Heart T-Light Holder,32,2010-11-17 10:30:00,2.55,15874,United Kingdom,42.075,2010,11,Nov,Wednesday,10,4
533381,21713,Citronella Candle Flowerpot,1,2010-11-17 10:55:00,2.1,14417,United Kingdom,2.1,2010,11,Nov,Wednesday,10,4
533475,22169,Family Album White Picture Frame,1,2010-11-17 12:50:00,8.5,18109,United Kingdom,8.5,2010,11,Nov,Wednesday,12,4
533478,22779,Wooden Owls Light Garland,4,2010-11-17 12:58:00,4.25,15402,United Kingdom,17.0,2010,11,Nov,Wednesday,12,4
533481,22035,Vintage Caravan Greeting Card,12,2010-11-17 13:05:00,0.42,14829,United Kingdom,5.04,2010,11,Nov,Wednesday,13,4
533485,22457,Natural Slate Heart Chalkboard,1,2010-11-17 13:09:00,2.95,14811,United Kingdom,2.95,2010,11,Nov,Wednesday,13,4
533503,90200E,Green Sweetheart Bracelet,3,2010-11-17 13:50:00,4.25,17449,United Kingdom,12.75,2010,11,Nov,Wednesday,13,4
533509,72803A,Rose Scent Candle Jewelled Drawer,8,2010-11-17 14:25:00,4.25,13198,United Kingdom,34.0,2010,11,Nov,Wednesday,14,4
533534,85123A,White Hanging Heart T-Light Holder,64,2010-11-17 15:28:00,2.55,17239,United Kingdom,42.075,2010,11,Nov,Wednesday,15,4
533535,48185,Doormat Fairy Cake,1,2010-11-17 15:31:00,7.95,13610,United Kingdom,7.95,2010,11,Nov,Wednesday,15,4
533544,46000R,Polyester Filler Pad 45X30Cm,2,2010-11-17 16:11:00,1.45,17639,United Kingdom,2.9,2010,11,Nov,Wednesday,16,4
533547,21809,Christmas Hanging Tree With Bell,48,2010-11-17 16:48:00,1.25,16409,United Kingdom,42.075,2010,11,Nov,Wednesday,16,4
533551,35095B,Red Victorian Fabric Oval Box,24,2010-11-17 17:08:00,0.42,17576,United Kingdom,10.08,2010,11,Nov,Wednesday,17,4
533558,20728,Lunch Bag Cars Blue,10,2010-11-18 09:22:00,1.65,17732,United Kingdom,16.5,2010,11,Nov,Thursday,9,4
533575,22487,White Wood Garden Plant Ladder,1,2010-11-18 11:00:00,9.95,17430,United Kingdom,9.95,2010,11,Nov,Thursday,11,4
533576,22383,Lunch Bag Suki  Design,2,2010-11-18 11:02:00,1.65,15482,United Kingdom,3.3,2010,11,Nov,Thursday,11,4
533577,22111,Scottie Dog Hot Water Bottle,24,2010-11-18 11:08:00,4.25,17377,United Kingdom,42.075,2010,11,Nov,Thursday,11,4
533578,84358,Floor Lamp Shade Wood Base,2,2010-11-18 11:09:00,9.95,16905,United Kingdom,19.9,2010,11,Nov,Thursday,11,4
533580,21830,Assorted Creepy Crawlies,48,2010-11-18 11:28:00,0.42,17238,United Kingdom,20.16,2010,11,Nov,Thursday,11,4
533591,22669,Red Baby Bunting,5,2010-11-18 11:59:00,2.95,16554,United Kingdom,14.75,2010,11,Nov,Thursday,11,4
533593,84945,Multi Colour Silver T-Light Holder,12,2010-11-18 12:11:00,0.85,12951,United Kingdom,10.2,2010,11,Nov,Thursday,12,4
533647,21733,Red Hanging Heart T-Light Holder,8,2010-11-18 13:01:00,2.95,14040,United Kingdom,23.6,2010,11,Nov,Thursday,13,4
533658,22489,Pack Of 12 Traditional Crayons,24,2010-11-18 13:04:00,0.42,14614,United Kingdom,10.08,2010,11,Nov,Thursday,13,4
533717,21539,Red Retrospot Butter Dish,2,2010-11-18 13:27:00,4.95,13137,United Kingdom,9.9,2010,11,Nov,Thursday,13,4
533717,20750,Red Retrospot Mini Cases,2,2010-11-18 13:27:00,7.95,13137,United Kingdom,15.9,2010,11,Nov,Thursday,13,4
533717,22378,Wall Tidy Retrospot,1,2010-11-18 13:27:00,2.1,13137,United Kingdom,2.1,2010,11,Nov,Thursday,13,4
533750,22553,Plasters In Tin Skulls,3,2010-11-18 14:17:00,1.65,15571,United Kingdom,4.949999999999999,2010,11,Nov,Thursday,14,4
533805,15060B,Fairy Cake Design Umbrella,4,2010-11-19 08:13:00,3.75,17532,United Kingdom,15.0,2010,11,Nov,Friday,8,4
533818,84692,Box Of 24 Cocktail Parasols,25,2010-11-19 09:18:00,0.42,12629,Sweden,10.5,2010,11,Nov,Friday,9,4
533821,22355,Charlotte Bag Suki Design,20,2010-11-19 09:35:00,0.85,12562,France,17.0,2010,11,Nov,Friday,9,4
533822,22232,Jigsaw Toadstools 3 Piece,8,2010-11-19 09:40:00,1.65,12647,Germany,13.2,2010,11,Nov,Friday,9,4
533841,21158,Moody Girl Door Hanger,1,2010-11-19 11:12:00,1.45,17269,United Kingdom,1.45,2010,11,Nov,Friday,11,4
533841,22197,Small Popcorn Holder,6,2010-11-19 11:12:00,0.85,17269,United Kingdom,5.1,2010,11,Nov,Friday,11,4
533841,22731,3D Christmas Stamps Stickers,1,2010-11-19 11:12:00,1.25,17269,United Kingdom,1.25,2010,11,Nov,Friday,11,4
533849,22578,Wooden Star Christmas Scandinavian,12,2010-11-19 11:27:00,0.85,15805,United Kingdom,10.2,2010,11,Nov,Friday,11,4
533885,84836,Zinc Metal Heart Decoration,1,2010-11-19 11:42:00,1.25,12748,United Kingdom,1.25,2010,11,Nov,Friday,11,4
533896,21527,Red Retrospot Traditional Teapot,2,2010-11-19 11:48:00,7.95,16279,United Kingdom,15.9,2010,11,Nov,Friday,11,4
533948,22835,Hot Water Bottle I Am So Poorly,1,2010-11-19 12:09:00,4.65,17346,United Kingdom,4.65,2010,11,Nov,Friday,12,4
533953,22941,Christmas Lights 10 Reindeer,2,2010-11-19 12:43:00,8.5,13756,United Kingdom,17.0,2010,11,Nov,Friday,12,4
533959,22447,Pin Cushion Babushka Blue,6,2010-11-19 12:56:00,3.35,12921,United Kingdom,20.1,2010,11,Nov,Friday,12,4
533973,22906,12 Message Cards With Envelopes,5,2010-11-19 13:21:00,1.65,15421,United Kingdom,8.25,2010,11,Nov,Friday,13,4
533977,21558,Skull Lunch Box With Cutlery,1,2010-11-19 13:31:00,2.55,15311,United Kingdom,2.55,2010,11,Nov,Friday,13,4
533979,22602,Christmas Retrospot Heart Wood,5,2010-11-19 13:37:00,0.85,17433,United Kingdom,4.25,2010,11,Nov,Friday,13,4
534020,22144,Christmas Craft Little Friends,2,2010-11-19 14:40:00,2.1,15846,United Kingdom,4.2,2010,11,Nov,Friday,14,4
534035,84929,Asstd Fruit+Flowers Fridge Magnets,12,2010-11-19 15:50:00,0.55,13124,United Kingdom,6.6000000000000005,2010,11,Nov,Friday,15,4
534050,85231B,Cinammon Set Of 9 T-Lights,10,2010-11-21 10:08:00,0.85,17243,United Kingdom,8.5,2010,11,Nov,Sunday,10,4
534054,22356,Charlotte Bag Pink Polkadot,10,2010-11-21 10:38:00,0.85,16746,United Kingdom,8.5,2010,11,Nov,Sunday,10,4
534059,21181,Please One Person Metal Sign,1,2010-11-21 10:49:00,2.1,17796,United Kingdom,2.1,2010,11,Nov,Sunday,10,4
534059,82580,Bathroom Metal Sign,1,2010-11-21 10:49:00,0.55,17796,United Kingdom,0.55,2010,11,Nov,Sunday,10,4
534073,22788,Brocante Coat Rack,1,2010-11-21 11:47:00,9.95,13873,United Kingdom,9.95,2010,11,Nov,Sunday,11,4
534109,22553,Plasters In Tin Skulls,12,2010-11-21 12:09:00,1.65,14293,United Kingdom,19.8,2010,11,Nov,Sunday,12,4
534141,21823,Painted Metal Heart With Holly Bell,8,2010-11-21 12:21:00,1.45,16791,United Kingdom,11.6,2010,11,Nov,Sunday,12,4
534141,35471D,Set Of 3 Bird Light Pink Feather,2,2010-11-21 12:21:00,1.25,16791,United Kingdom,2.5,2010,11,Nov,Sunday,12,4
