customer_id,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,RFM_total,segment
15582,3,682.9100000000001,25,4,3,3,433,10,Loyal Customers
15583,1,95.96,376,2,1,1,211,4,Lost
15584,6,1253.6,24,4,4,4,444,12,Champions
15585,1,455.3,177,3,1,2,312,6,Promising
15586,3,989.7900000000001,593,1,3,3,133,7,At Risk
15587,7,566.1,50,4,4,3,443,11,Loyal Customers
15588,1,168.3,678,1,1,1,111,3,Lost
15589,3,478.53,256,2,3,2,232,7,Need Attention
15590,5,1493.675,382,2,4,4,244,10,At Risk
15591,3,179.425,583,1,3,1,131,5,Others
15592,1,370.655,47,4,1,2,412,7,Recent Customers
15593,1,129.15,71,3,1,1,311,5,Promising
15594,5,1771.78,16,5,4,4,544,13,Champions
15595,1,148.95,488,1,1,1,111,3,Lost
15596,9,2727.72,101,3,5,5,355,13,Loyal Customers
15597,2,563.37,35,4,2,3,423,9,Recent Customers
15598,2,548.02,53,4,2,3,423,9,Recent Customers
15599,3,1250.06,27,4,3,4,434,11,Loyal Customers
15600,4,1170.585,428,1,3,4,134,8,At Risk
15601,30,13768.81,11,5,5,5,555,15,Champions
15602,16,2693.435,8,5,5,5,555,15,Champions
15603,2,88.48,79,3,2,1,321,6,Others
15604,1,216.39000000000001,52,4,1,1,411,6,Recent Customers
15605,9,1733.625,36,4,5,4,454,13,Champions
15606,17,4077.28,61,3,5,5,355,13,Loyal Customers
15607,9,1689.695,337,2,5,4,254,11,At Risk
15608,5,1720.775,28,4,4,4,444,12,Champions
15609,1,298.48,184,3,1,2,312,6,Promising
15610,1,112.46000000000001,52,4,1,1,411,6,Recent Customers
15611,26,2314.945,10,5,5,4,554,14,Champions
15612,2,147.975,36,4,2,1,421,7,Recent Customers
15613,1,415.315,610,1,1,2,112,4,Lost
15614,4,2187.33,438,1,3,4,134,8,At Risk
15615,47,18664.77,10,5,5,5,555,15,Champions
15616,1,291.685,438,1,1,2,112,4,Lost
15617,3,802.3000000000001,396,2,3,3,233,8,At Risk
15618,4,776.851,33,4,3,3,433,10,Loyal Customers
15619,1,126.22500000000001,11,5,1,1,511,7,Recent Customers
15620,4,1942.36,57,4,3,4,434,11,Loyal Customers
15621,4,440.52500000000003,4,5,3,2,532,10,Potential Loyalists
15622,17,7788.01,43,4,5,5,455,14,Champions
15623,8,2291.175,141,3,4,4,344,11,Loyal Customers
15624,4,588.13,117,3,3,3,333,9,Loyal Customers
15625,9,3155.1,104,3,5,5,355,13,Loyal Customers
15626,3,1067.52,75,3,3,4,334,10,Loyal Customers
15627,2,463.205,457,1,2,2,122,5,Need Attention
15628,17,5287.1050000000005,5,5,5,5,555,15,Champions
15629,4,2049.675,450,1,3,4,134,8,At Risk
15630,3,1443.425,45,4,3,4,434,11,Loyal Customers
15631,1,596.67,642,1,1,3,113,5,Others
15632,8,3031.585,16,5,4,5,545,14,Champions
15633,13,3741.955,509,1,5,5,155,11,At Risk
15634,2,554.65,17,5,2,3,523,10,Recent Customers
15635,1,67.575,396,2,1,1,211,4,Lost
15636,4,1335.2050000000002,90,3,3,4,334,10,Loyal Customers
15637,5,727.26,53,4,4,3,443,11,Loyal Customers
15638,6,1011.7500000000001,379,2,4,3,243,9,At Risk
15639,3,1065.08,134,3,3,4,334,10,Loyal Customers
15640,29,17075.75,4,5,5,5,555,15,Champions
15641,12,5225.02,105,3,5,5,355,13,Loyal Customers
15642,1,105.78,730,1,1,1,111,3,Lost
15643,3,630.75,192,2,3,3,233,8,At Risk
15644,4,803.54,166,3,3,3,333,9,Loyal Customers
15645,3,923.5450000000001,19,5,3,3,533,11,Loyal Customers
15646,5,784.8100000000001,158,3,4,3,343,10,Loyal Customers
15647,1,169.0,415,1,1,1,111,3,Lost
15648,2,609.325,204,2,2,3,223,7,Need Attention
15649,4,345.07500000000005,336,2,3,2,232,7,Need Attention
15650,2,553.88,522,1,2,3,123,6,Need Attention
15651,5,1118.3,37,4,4,4,444,12,Champions
15652,5,1245.215,91,3,4,4,344,11,Loyal Customers
15653,2,132.15,93,3,2,1,321,6,Others
15654,2,650.6850000000001,9,5,2,3,523,10,Recent Customers
15655,1,560.6700000000001,243,2,1,3,213,6,Others
15656,4,748.5,45,4,3,3,433,10,Loyal Customers
15657,1,30.0,23,4,1,1,411,6,Recent Customers
15658,8,2030.5700000000002,190,2,4,4,244,10,At Risk
15659,3,503.64,44,4,3,2,432,9,Potential Loyalists
15660,15,2575.54,25,4,5,5,455,14,Champions
15661,8,859.47,317,2,4,3,243,9,At Risk
15662,2,255.005,661,1,2,2,122,5,Need Attention
15663,1,138.14,106,3,1,1,311,5,Promising
15664,4,1251.855,51,4,3,4,434,11,Loyal Customers
15665,5,3922.395,168,3,4,5,345,12,Loyal Customers
15666,2,628.215,472,1,2,3,123,6,Need Attention
15667,1,301.32000000000005,40,4,1,2,412,7,Recent Customers
15668,1,42.075,218,2,1,1,211,4,Lost
15669,4,596.65,40,4,3,3,433,10,Loyal Customers
15670,2,307.875,297,2,2,2,222,6,Need Attention
15671,7,1670.655,19,5,4,4,544,13,Champions
15672,1,45.300000000000004,725,1,1,1,111,3,Lost
15673,9,5457.005,88,3,5,5,355,13,Loyal Customers
15674,13,6554.945000000001,73,3,5,5,355,13,Loyal Customers
15675,4,542.04,81,3,3,3,333,9,Loyal Customers
15676,3,3400.285,19,5,3,5,535,13,Loyal Customers
15677,3,1297.63,49,4,3,4,434,11,Loyal Customers
15678,3,1768.14,53,4,3,4,434,11,Loyal Customers
15679,4,781.28,24,4,3,3,433,10,Loyal Customers
15680,10,3860.465,9,5,5,5,555,15,Champions
15681,14,2455.905,25,4,5,5,455,14,Champions
15682,2,318.24,599,1,2,2,122,5,Need Attention
15683,2,524.54,117,3,2,3,323,8,Potential Loyalists
15684,3,173.95,547,1,3,1,131,5,Others
15685,1,55.980000000000004,450,1,1,1,111,3,Lost
15686,1,42.075,420,1,1,1,111,3,Lost
15687,9,2984.175,9,5,5,5,555,15,Champions
15688,1,190.57,419,1,1,1,111,3,Lost
15689,3,473.18,120,3,3,2,332,8,Potential Loyalists
15690,2,235.035,4,5,2,1,521,8,Recent Customers
15691,4,441.3,252,2,3,2,232,7,Need Attention
15692,1,191.04,28,4,1,1,411,6,Recent Customers
15693,1,37.5,659,1,1,1,111,3,Lost
15694,24,4488.0,1,5,5,5,555,15,Champions
15695,4,1096.615,267,2,3,4,234,9,At Risk
15696,13,3809.4700000000003,33,4,5,5,455,14,Champions
15697,1,246.75,690,1,1,2,112,4,Lost
15698,1,46.2,624,1,1,1,111,3,Lost
15699,1,309.65,18,5,1,2,512,8,Recent Customers
15700,2,696.68,172,3,2,3,323,8,Potential Loyalists
15701,4,1529.0,2,5,3,4,534,12,Loyal Customers
15702,2,140.39,476,1,2,1,121,4,Lost
15703,1,146.47500000000002,265,2,1,1,211,4,Lost
15704,6,3437.2000000000003,140,3,4,5,345,12,Loyal Customers
15705,1,125.17500000000001,201,2,1,1,211,4,Lost
15706,4,986.3100000000001,64,3,3,3,333,9,Loyal Customers
15707,4,914.055,35,4,3,3,433,10,Loyal Customers
15708,9,3828.4500000000003,41,4,5,5,455,14,Champions
15709,2,327.85,284,2,2,2,222,6,Need Attention
15710,1,894.145,417,1,1,3,113,5,Others
15711,2,420.25,557,1,2,2,122,5,Need Attention
15712,12,3220.9500000000003,9,5,5,5,555,15,Champions
15713,4,828.615,143,3,3,3,333,9,Loyal Customers
15714,5,641.1850000000001,12,5,4,3,543,12,Loyal Customers
15715,5,658.02,556,1,4,3,143,8,At Risk
15716,11,2400.765,146,3,5,5,355,13,Loyal Customers
15717,5,595.975,234,2,4,3,243,9,At Risk
15718,1,293.79,540,1,1,2,112,4,Lost
15719,31,10171.87,33,4,5,5,455,14,Champions
15720,2,718.895,24,4,2,3,423,9,Recent Customers
15721,1,442.675,12,5,1,2,512,8,Recent Customers
15722,11,3926.065,36,4,5,5,455,14,Champions
15723,4,895.51,365,2,3,3,233,8,At Risk
15724,3,310.85,201,2,3,2,232,7,Need Attention
15725,1,415.25,15,5,1,2,512,8,Recent Customers
15726,1,321.91,390,2,1,2,212,5,Lost
15727,15,8296.48,17,5,5,5,555,15,Champions
15728,2,409.3,380,2,2,2,222,6,Need Attention
15729,3,192.55,213,2,3,1,231,6,Others
15730,5,1726.58,66,3,4,4,344,11,Loyal Customers
15731,1,125.3,554,1,1,1,111,3,Lost
15732,10,1543.97,212,2,5,4,254,11,At Risk
15733,1,162.3,283,2,1,1,211,4,Lost
15734,4,1169.325,115,3,3,4,334,10,Loyal Customers
15735,1,327.68,421,1,1,2,112,4,Lost
15736,2,1755.72,435,1,2,4,124,7,Need Attention
15737,8,1188.1200000000001,15,5,4,4,544,13,Champions
15738,41,11175.79,19,5,5,5,555,15,Champions
15739,1,287.975,66,3,1,2,312,6,Promising
15740,1,154.88,49,4,1,1,411,6,Recent Customers
15741,2,208.62,458,1,2,1,121,4,Lost
15742,1,156.87,619,1,1,1,111,3,Lost
15743,4,775.96,16,5,3,3,533,11,Loyal Customers
15744,1,34.8,78,3,1,1,311,5,Promising
15745,4,1077.265,19,5,3,4,534,12,Loyal Customers
15746,1,196.88,134,3,1,1,311,5,Promising
15747,9,2345.76,13,5,5,4,554,14,Champions
15748,3,254.985,40,4,3,2,432,9,Potential Loyalists
15749,3,420.75,235,2,3,2,232,7,Need Attention
15750,18,6405.366,3,5,5,5,555,15,Champions
15751,11,1377.515,461,1,5,4,154,10,At Risk
15752,9,3916.585,40,4,5,5,455,14,Champions
15753,1,42.075,305,2,1,1,211,4,Lost
15754,9,2671.67,51,4,5,5,455,14,Champions
15755,17,5993.12,10,5,5,5,555,15,Champions
15756,4,528.01,61,3,3,3,333,9,Loyal Customers
15757,6,2940.36,66,3,4,5,345,12,Loyal Customers
15758,1,205.25,25,4,1,1,411,6,Recent Customers
15759,7,519.7,218,2,4,3,243,9,At Risk
15760,2,84.15,631,1,2,1,121,4,Lost
15761,1,143.05,443,1,1,1,111,3,Lost
15762,2,583.75,65,3,2,3,323,8,Potential Loyalists
15763,2,1049.095,32,4,2,3,423,9,Recent Customers
15764,8,4299.925,88,3,4,5,345,12,Loyal Customers
15765,1,370.63,667,1,1,2,112,4,Lost
15766,3,599.6850000000001,64,3,3,3,333,9,Loyal Customers
15768,34,14217.0,116,3,5,5,355,13,Loyal Customers
15769,46,9369.855000000001,7,5,5,5,555,15,Champions
15770,1,321.45,613,1,1,2,112,4,Lost
15771,3,653.35,604,1,3,3,133,7,At Risk
15772,1,280.88,418,1,1,2,112,4,Lost
15773,2,328.435,6,5,2,2,522,9,Recent Customers
15774,6,1283.215,69,3,4,4,344,11,Loyal Customers
15775,2,150.5,245,2,2,1,221,5,Lost
15776,1,241.62,133,3,1,2,312,6,Promising
15777,7,1042.835,241,2,4,3,243,9,At Risk
15778,1,307.95000000000005,431,1,1,2,112,4,Lost
15779,2,124.08000000000001,463,1,2,1,121,4,Lost
15780,3,475.28000000000003,184,3,3,2,332,8,Potential Loyalists
15781,3,345.46000000000004,25,4,3,2,432,9,Potential Loyalists
15782,4,2211.3450000000003,10,5,3,4,534,12,Loyal Customers
15783,1,246.3,11,5,1,2,512,8,Recent Customers
15784,2,808.88,468,1,2,3,123,6,Need Attention
15785,16,4744.17,33,4,5,5,455,14,Champions
15786,5,8382.37,46,4,4,5,445,13,Champions
15787,3,933.26,26,4,3,3,433,10,Loyal Customers
15788,1,221.83,509,1,1,1,111,3,Lost
15789,6,1962.01,358,2,4,4,244,10,At Risk
15790,1,218.75,10,5,1,1,511,7,Recent Customers
15791,5,3465.09,44,4,4,5,445,13,Champions
15792,2,933.84,400,2,2,3,223,7,Need Attention
15793,8,1144.9350000000002,15,5,4,4,544,13,Champions
15794,2,425.625,736,1,2,2,122,5,Need Attention
15795,8,1979.8700000000001,150,3,4,4,344,11,Loyal Customers
15796,17,4984.58,1,5,5,5,555,15,Champions
15797,6,477.82500000000005,113,3,4,2,342,9,Potential Loyalists
15798,3,1535.37,493,1,3,4,134,8,At Risk
15799,4,1395.49,76,3,3,4,334,10,Loyal Customers
15800,7,1179.445,107,3,4,4,344,11,Loyal Customers
15801,3,1063.95,46,4,3,4,434,11,Loyal Customers
15802,1,42.075,143,3,1,1,311,5,Promising
15803,4,1511.24,51,4,3,4,434,11,Loyal Customers
15804,13,3998.465,1,5,5,5,555,15,Champions
15805,30,9537.005000000001,23,4,5,5,455,14,Champions
15806,3,581.28,46,4,3,3,433,10,Loyal Customers
15807,5,1773.285,50,4,4,4,444,12,Champions
15808,21,14666.355000000001,306,2,5,5,255,12,At Risk
15809,7,959.91,36,4,4,3,443,11,Loyal Customers
15810,8,2872.215,79,3,4,5,345,12,Loyal Customers
15811,7,3429.0,22,4,4,5,445,13,Champions
15812,12,2160.675,107,3,5,4,354,12,Loyal Customers
15813,2,903.26,208,2,2,3,223,7,Need Attention
15814,6,2209.29,17,5,4,4,544,13,Champions
15815,5,1376.2450000000001,64,3,4,4,344,11,Loyal Customers
15816,2,135.375,542,1,2,1,121,4,Lost
15817,3,2731.55,421,1,3,5,135,9,At Risk
15818,1,207.65,588,1,1,1,111,3,Lost
15819,10,3925.8650000000002,49,4,5,5,455,14,Champions
15820,1,159.055,320,2,1,1,211,4,Lost
15821,2,570.96,44,4,2,3,423,9,Recent Customers
15822,6,1684.585,3,5,4,4,544,13,Champions
15823,3,3586.655,372,2,3,5,235,10,At Risk
15824,2,750.465,453,1,2,3,123,6,Need Attention
15825,1,309.09000000000003,172,3,1,2,312,6,Promising
15826,4,2476.915,56,4,3,5,435,12,Loyal Customers
15827,28,3573.615,73,3,5,5,355,13,Loyal Customers
15828,1,1082.045,375,2,1,4,214,7,Others
15829,2,636.14,99,3,2,3,323,8,Potential Loyalists
15830,1,576.0,38,4,1,3,413,8,Recent Customers
15831,3,743.19,58,4,3,3,433,10,Loyal Customers
15832,1,836.79,254,2,1,3,213,6,Others
15833,1,80.4,738,1,1,1,111,3,Lost
15834,7,3580.69,70,3,4,5,345,12,Loyal Customers
15835,4,942.54,44,4,3,3,433,10,Loyal Customers
15836,1,137.37,50,4,1,1,411,6,Recent Customers
15837,2,777.01,65,3,2,3,323,8,Potential Loyalists
15838,34,8545.155,11,5,5,5,555,15,Champions
15839,3,1046.015,33,4,3,3,433,10,Loyal Customers
15840,2,355.56,59,4,2,2,422,8,Recent Customers
15841,9,2049.765,73,3,5,4,354,12,Loyal Customers
15842,2,514.5550000000001,393,2,2,2,222,6,Need Attention
15843,1,118.95,304,2,1,1,211,4,Lost
15844,1,130.73999999999998,46,4,1,1,411,6,Recent Customers
15845,11,4186.005,18,5,5,5,555,15,Champions
15846,1,107.01,385,2,1,1,211,4,Lost
15847,5,782.49,38,4,4,3,443,11,Loyal Customers
15848,1,137.99,622,1,1,1,111,3,Lost
15850,6,1006.75,19,5,4,3,543,12,Loyal Customers
15851,1,109.73,527,1,1,1,111,3,Lost
15852,3,241.835,187,3,3,2,332,8,Potential Loyalists
15853,1,110.8,52,4,1,1,411,6,Recent Customers
15854,21,3501.38,4,5,5,5,555,15,Champions
15855,6,1009.34,137,3,4,3,343,10,Loyal Customers
15856,52,21346.79,4,5,5,5,555,15,Champions
15857,2,483.18,19,5,2,2,522,9,Recent Customers
15858,13,3457.79,16,5,5,5,555,15,Champions
15859,1,429.535,432,1,1,2,112,4,Lost
15860,17,2361.3,41,4,5,4,454,13,Champions
15861,12,4202.1,12,5,5,5,555,15,Champions
15862,13,2512.29,8,5,5,5,555,15,Champions
15863,5,355.1,26,4,4,2,442,10,Potential Loyalists
15864,7,777.2,22,4,4,3,443,11,Loyal Customers
15865,5,2113.9700000000003,41,4,4,4,444,12,Champions
15866,1,211.89,101,3,1,1,311,5,Promising
15867,31,8667.17,5,5,5,5,555,15,Champions
15868,1,83.505,583,1,1,1,111,3,Lost
15869,3,321.11,277,2,3,2,232,7,Need Attention
15870,4,810.71,33,4,3,3,433,10,Loyal Customers
15871,1,33.099999999999994,437,1,1,1,111,3,Lost
15872,4,720.325,15,5,3,3,533,11,Loyal Customers
15873,4,222.705,500,1,3,1,131,5,Others
15874,21,7487.515,64,3,5,5,355,13,Loyal Customers
15875,1,108.52,646,1,1,1,111,3,Lost
15876,2,460.55,409,2,2,2,222,6,Need Attention
15877,2,490.33,2,5,2,2,522,9,Recent Customers
15878,2,310.52,562,1,2,2,122,5,Need Attention
15879,4,1048.575,404,2,3,3,233,8,At Risk
15880,1,329.03,369,2,1,2,212,5,Lost
15881,5,367.96500000000003,312,2,4,2,242,8,Need Attention
15882,8,1029.3600000000001,199,2,4,3,243,9,At Risk
15883,2,396.48,2,5,2,2,522,9,Recent Customers
15884,2,145.075,432,1,2,1,121,4,Lost
15885,15,1560.395,93,3,5,4,354,12,Loyal Customers
15886,4,996.07,60,3,3,3,333,9,Loyal Customers
15887,3,847.525,407,2,3,3,233,8,At Risk
15888,3,394.735,81,3,3,2,332,8,Potential Loyalists
15889,8,1427.6,157,3,4,4,344,11,Loyal Customers
15890,5,280.85,395,2,4,2,242,8,Need Attention
15891,1,511.68,227,2,1,2,212,5,Lost
15892,1,128.2,669,1,1,1,111,3,Lost
15893,1,42.075,482,1,1,1,111,3,Lost
15894,2,226.075,253,2,2,1,221,5,Lost
15895,1,84.08500000000001,150,3,1,1,311,5,Promising
15897,2,140.165,194,2,2,1,221,5,Lost
15898,25,4616.425,1,5,5,5,555,15,Champions
15899,1,56.25,369,2,1,1,211,4,Lost
15900,4,862.645,24,4,3,3,433,10,Loyal Customers
15901,7,687.72,17,5,4,3,543,12,Loyal Customers
15902,1,145.01,380,2,1,1,211,4,Lost
15903,12,3720.0350000000003,10,5,5,5,555,15,Champions
15904,1,164.68,8,5,1,1,511,7,Recent Customers
15905,1,114.69,543,1,1,1,111,3,Lost
15906,10,2494.415,20,4,5,5,455,14,Champions
15907,3,882.72,4,5,3,3,533,11,Loyal Customers
15908,2,225.495,491,1,2,1,121,4,Lost
15909,1,153.69,174,3,1,1,311,5,Promising
15910,15,2643.32,1,5,5,5,555,15,Champions
15911,8,1700.24,624,1,4,4,144,9,At Risk
15912,9,927.325,178,3,5,3,353,11,Loyal Customers
15913,1,6.300000000000001,534,1,1,1,111,3,Lost
15914,2,137.38,378,2,2,1,221,5,Lost
15915,1,364.45,402,2,1,2,212,5,Lost
15916,13,3070.155,16,5,5,5,555,15,Champions
15917,5,530.17,248,2,4,3,243,9,At Risk
15918,3,582.88,191,2,3,3,233,8,At Risk
15919,2,525.69,20,4,2,3,423,9,Recent Customers
15920,9,554.59,154,3,5,3,353,11,Loyal Customers
15921,4,728.79,173,3,3,3,333,9,Loyal Customers
15922,1,333.05,373,2,1,2,212,5,Lost
15923,1,127.08,373,2,1,1,211,4,Lost
15924,1,102.82,731,1,1,1,111,3,Lost
15925,1,207.15,194,2,1,1,211,4,Lost
15926,1,134.44,542,1,1,1,111,3,Lost
15927,1,106.54,647,1,1,1,111,3,Lost
15928,1,182.605,656,1,1,1,111,3,Lost
15929,1,42.075,644,1,1,1,111,3,Lost
15930,1,426.63,67,3,1,2,312,6,Promising
15931,1,239.9,428,1,1,2,112,4,Lost
15932,8,2101.3250000000003,4,5,4,4,544,13,Champions
15933,3,1104.535,21,4,3,4,434,11,Loyal Customers
15934,2,1030.56,418,1,2,3,123,6,Need Attention
15935,2,150.115,239,2,2,1,221,5,Lost
15936,2,282.79,379,2,2,2,222,6,Need Attention
15937,1,145.35000000000002,64,3,1,1,311,5,Promising
15938,9,711.035,112,3,5,3,353,11,Loyal Customers
15939,16,4118.555,90,3,5,5,355,13,Loyal Customers
15940,1,35.8,311,2,1,1,211,4,Lost
15941,1,249.3,637,1,1,2,112,4,Lost
15942,1,334.515,134,3,1,2,312,6,Promising
15943,2,271.28999999999996,650,1,2,2,122,5,Need Attention
15944,4,1087.9250000000002,277,2,3,4,234,9,At Risk
15945,4,477.295,365,2,4,2,242,8,Need Attention
15946,3,1037.2050000000002,503,1,3,3,133,7,At Risk
15947,1,861.24,83,3,1,3,313,7,Promising
15948,3,1509.0900000000001,8,5,3,4,534,12,Loyal Customers
15949,2,364.72,17,5,2,2,522,9,Recent Customers
15950,10,6533.345,32,4,5,5,455,14,Champions
15951,3,1013.1700000000001,9,5,3,3,533,11,Loyal Customers
15952,4,781.91,34,4,4,3,443,11,Loyal Customers
15953,18,2662.69,15,5,5,5,555,15,Champions
15954,1,190.75,589,1,1,1,111,3,Lost
15955,22,7592.805,24,4,5,5,455,14,Champions
15956,2,333.275,551,1,2,2,122,5,Need Attention
15957,3,912.925,32,4,3,3,433,10,Loyal Customers
15958,4,460.745,74,3,4,2,342,9,Potential Loyalists
15959,3,542.89,682,1,3,3,133,7,At Risk
15960,4,410.95,374,2,4,2,242,8,Need Attention
15961,1,325.12,379,2,1,2,212,5,Lost
15962,1,289.48,449,1,1,2,112,4,Lost
15963,2,470.76,20,4,2,2,422,8,Recent Customers
15964,1,269.21000000000004,663,1,1,2,112,4,Lost
15965,13,2541.515,17,5,5,5,555,15,Champions
15966,1,426.53,451,1,1,2,112,4,Lost
15967,12,2910.85,23,4,5,5,455,14,Champions
15968,1,404.55,388,2,1,2,212,5,Lost
15969,5,987.025,3,5,4,3,543,12,Loyal Customers
15970,2,617.645,304,2,2,3,223,7,Need Attention
15971,18,1535.3000000000002,18,5,5,4,554,14,Champions
15972,5,1571.63,456,1,4,4,144,9,At Risk
15973,3,327.40000000000003,367,2,3,2,232,7,Need Attention
15974,7,3167.8,39,4,4,5,445,13,Champions
15975,1,371.01,84,3,1,2,312,6,Promising
15976,6,1694.41,165,3,4,4,344,11,Loyal Customers
15977,2,1022.78,17,5,2,3,523,10,Recent Customers
15978,3,2955.63,77,3,3,5,335,11,Loyal Customers
15979,1,329.21999999999997,603,1,1,2,112,4,Lost
15980,7,3981.4700000000003,89,3,4,5,345,12,Loyal Customers
15981,21,7338.570000000001,25,4,5,5,455,14,Champions
15982,1,320.685,605,1,1,2,112,4,Lost
15983,8,2838.165,22,4,4,5,445,13,Champions
15984,30,6956.5650000000005,3,5,5,5,555,15,Champions
15985,7,2411.425,123,3,4,5,345,12,Loyal Customers
15986,2,354.42,30,4,2,2,422,8,Recent Customers
15987,8,953.3000000000001,12,5,4,3,543,12,Loyal Customers
15988,3,738.89,19,5,3,3,533,11,Loyal Customers
15989,2,368.31,376,2,2,2,222,6,Need Attention
15990,7,1976.05,44,4,4,4,444,12,Champions
15991,1,141.625,534,1,1,1,111,3,Lost
15992,3,896.6,4,5,3,3,533,11,Loyal Customers
15993,7,2777.67,9,5,4,5,545,14,Champions
15994,3,1159.385,55,4,3,4,434,11,Loyal Customers
15995,1,670.615,414,1,1,3,113,5,Others
15996,7,1386.4,88,3,4,4,344,11,Loyal Customers
15998,16,8268.515,37,4,5,5,455,14,Champions
15999,1,20.4,736,1,1,1,111,3,Lost
16000,3,378.675,3,5,3,2,532,10,Potential Loyalists
16001,1,554.665,381,2,1,3,213,6,Others
16002,1,169.21,625,1,1,1,111,3,Lost
16003,10,4077.13,30,4,5,5,455,14,Champions
16004,5,2060.9500000000003,475,1,4,4,144,9,At Risk
16005,10,2359.64,12,5,5,4,554,14,Champions
16006,2,332.82,211,2,2,2,222,6,Need Attention
16007,7,3053.06,48,4,4,5,445,13,Champions
16008,15,5095.145,24,4,5,5,455,14,Champions
16009,4,954.3000000000001,22,4,4,3,443,11,Loyal Customers
16010,11,1694.86,246,2,5,4,254,11,At Risk
16011,29,5483.485,8,5,5,5,555,15,Champions
16012,5,2764.1150000000002,35,4,4,5,445,13,Champions
16013,84,7922.6,4,5,5,5,555,15,Champions
16014,5,1100.28,38,4,4,4,444,12,Champions
16015,3,661.305,4,5,3,3,533,11,Loyal Customers
16016,11,2083.4,3,5,5,4,554,14,Champions
16017,5,1524.88,47,4,4,4,444,12,Champions
16018,4,639.4350000000001,39,4,4,3,443,11,Loyal Customers
16019,27,9672.685000000001,47,4,5,5,455,14,Champions
16020,3,791.085,17,5,3,3,533,11,Loyal Customers
16021,2,487.03,395,2,2,2,222,6,Need Attention
16022,1,602.205,260,2,1,3,213,6,Others
16023,3,719.81,46,4,3,3,433,10,Loyal Customers
16024,3,353.565,12,5,3,2,532,10,Potential Loyalists
16025,1,439.65999999999997,30,4,1,2,412,7,Recent Customers
16026,1,236.09,43,4,1,1,411,6,Recent Customers
16027,15,1203.125,92,3,5,4,354,12,Loyal Customers
16028,1,82.2,596,1,1,1,111,3,Lost
16029,107,15473.475,39,4,5,5,455,14,Champions
16030,1,331.24,310,2,1,2,212,5,Lost
16031,2,547.9,92,3,2,3,323,8,Potential Loyalists
16032,6,1965.72,456,1,4,4,144,9,At Risk
16033,27,10377.835000000001,6,5,5,5,555,15,Champions
16034,6,795.145,196,2,4,3,243,9,At Risk
16035,1,217.73,560,1,1,1,111,3,Lost
16036,4,2397.4500000000003,87,3,4,5,345,12,Loyal Customers
16037,5,1292.44,270,2,4,4,244,10,At Risk
16038,3,471.78,8,5,3,2,532,10,Potential Loyalists
16039,2,456.4,424,1,2,2,122,5,Need Attention
16040,7,2402.475,65,3,4,5,345,12,Loyal Customers
16041,3,252.45000000000002,31,4,3,2,432,9,Potential Loyalists
16042,8,2239.695,22,4,4,4,444,12,Champions
16043,8,1723.99,38,4,4,4,444,12,Champions
16044,1,340.84000000000003,435,1,1,2,112,4,Lost
16045,8,2777.75,120,3,4,5,345,12,Loyal Customers
16046,1,235.78,562,1,1,1,111,3,Lost
16047,1,42.075,682,1,1,1,111,3,Lost
16048,4,785.49,373,2,4,3,243,9,At Risk
16049,6,1852.15,40,4,4,4,444,12,Champions
16050,3,300.7,174,3,3,2,332,8,Potential Loyalists
16051,1,188.44,682,1,1,1,111,3,Lost
16052,1,362.06,54,4,1,2,412,7,Recent Customers
16053,6,3366.16,33,4,4,5,445,13,Champions
16054,4,1814.33,145,3,4,4,344,11,Loyal Customers
16055,1,134.8,221,2,1,1,211,4,Lost
16056,1,650.75,45,4,1,3,413,8,Recent Customers
16057,10,3854.85,16,5,5,5,555,15,Champions
16058,1,59.775000000000006,406,2,1,1,211,4,Lost
16059,12,3053.57,66,3,5,5,355,13,Loyal Customers
16060,3,507.525,401,2,3,2,232,7,Need Attention
16061,1,71.825,431,1,1,1,111,3,Lost
16062,8,2596.0750000000003,10,5,5,5,555,15,Champions
16063,1,335.32,260,2,1,2,212,5,Lost
16064,1,109.31,725,1,1,1,111,3,Lost
16065,8,1981.105,365,2,5,4,254,11,At Risk
16066,5,1349.335,17,5,4,4,544,13,Champions
16067,3,2284.56,563,1,3,4,134,8,At Risk
16068,1,115.73,594,1,1,1,111,3,Lost
16069,1,443.75,418,1,1,2,112,4,Lost
16070,2,630.165,22,4,2,3,423,9,Recent Customers
16071,4,1076.8,45,4,4,4,444,12,Champions
16072,4,4058.94,288,2,4,5,245,11,At Risk
16073,1,42.075,297,2,1,1,211,4,Lost
16074,1,252.5,390,2,1,2,212,5,Lost
16075,2,736.9300000000001,503,1,2,3,123,6,Need Attention
16076,10,2155.665,3,5,5,4,554,14,Champions
16077,1,336.6,626,1,1,2,112,4,Lost
16078,2,325.865,284,2,2,2,222,6,Need Attention
16079,3,621.965,17,5,3,3,533,11,Loyal Customers
16080,4,600.085,82,3,4,3,343,10,Loyal Customers
16081,8,4188.375,56,4,5,5,455,14,Champions
16082,1,106.75,670,1,1,1,111,3,Lost
